dataset,configuration,seed,model,batch_frac,n_layers,entangle,encoding_strategy,n_qubits,n_params,cnot_count,attribute,spd,eod,aod,trace_distance_input,qsp_diff_output,is_bias_pair_candidate
heart_disease,L2_all_to_all_re_upload,17,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0513942044833242,0.0434782608695651,0.0217391304347825,0.2037729510873396,0.1178571885026965,False
heart_disease,L2_all_to_all_re_upload,17,MLP,0.25,2,all_to_all,re_upload,10,40,90,age,0.0,0.0,0.0,0.2037729510873396,0.1178571885026965,False
heart_disease,L2_all_to_all_re_upload,17,MLP,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0,0.0,0.0,0.2037729510873396,0.1178571885026965,False
heart_disease,L2_all_to_all_re_upload,17,MLP,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0,0.0,0.0,0.2037729510873396,0.1178571885026965,False
heart_disease,L2_all_to_all_re_upload,27,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,age,-0.2289696366351419,-0.2110389610389611,-0.1912337662337663,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,sex,-0.1152073732718893,-0.1048387096774193,-0.0830645161290322,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,overall,-0.2515035538545653,-0.2063492063492064,-0.2043941153697251,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,age,-0.0816326530612244,-0.1428571428571429,-0.0714285714285714,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,sex,-0.0126728110599078,0.0282258064516128,0.0141129032258064,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,overall,-0.0798250410060142,-0.0873015873015873,-0.0436507936507936,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,MLP,0.25,2,all_to_all,re_upload,10,40,90,age,0.0,0.0,0.0,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,MLP,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0,0.0,0.0,0.3337384516128187,0.1203090142894646,False
heart_disease,L2_all_to_all_re_upload,27,MLP,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0,0.0,0.0,0.3337384516128187,0.1203090142894646,False
student_performance,L1_linear,7,RandomForest,0.25,1,linear,single,10,20,9,age,-0.0823798627002289,-0.1477869467366842,-0.0024649019397706,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,RandomForest,0.25,1,linear,single,10,20,9,sex,0.1450240069838498,0.1066444174757281,0.2225529779686333,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,RandomForest,0.25,1,linear,single,10,20,9,overall,0.1095638465580661,0.1008771929824561,0.0980576441102756,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,XGBoost_stub,0.25,1,linear,single,10,20,9,age,-0.0087719298245614,-0.0348837209302325,0.0182724252491694,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,XGBoost_stub,0.25,1,linear,single,10,20,9,sex,0.1639022261021387,0.1158980582524271,0.2707695419467263,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,XGBoost_stub,0.25,1,linear,single,10,20,9,overall,0.1565948502364687,0.1929824561403508,0.1203007518796992,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,MLP,0.25,1,linear,single,10,20,9,age,0.0,0.0,0.0,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,MLP,0.25,1,linear,single,10,20,9,sex,0.0,0.0,0.0,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,7,MLP,0.25,1,linear,single,10,20,9,overall,0.0,0.0,0.0,0.2501861549869646,0.0078462664897401,False
student_performance,L1_linear,17,RandomForest,0.25,1,linear,single,10,20,9,age,0.0291568163908589,0.0162601626016259,0.0252240983948301,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,RandomForest,0.25,1,linear,single,10,20,9,sex,-0.1281091789566365,-0.1583333333333333,-0.1022759103641456,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,RandomForest,0.25,1,linear,single,10,20,9,overall,-0.0141881240147135,-0.0921700223713647,0.0164149888143176,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,XGBoost_stub,0.25,1,linear,single,10,20,9,age,-0.1028368794326241,-0.065040650406504,-0.1308109234938503,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,XGBoost_stub,0.25,1,linear,single,10,20,9,sex,-0.0835351089588378,-0.0948717948717948,-0.0285283344106873,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,XGBoost_stub,0.25,1,linear,single,10,20,9,overall,-0.1008933263268523,-0.0662192393736017,-0.0926334292106104,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,MLP,0.25,1,linear,single,10,20,9,age,-0.0587076438140268,-0.073170731707317,-0.0023973316656243,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,MLP,0.25,1,linear,single,10,20,9,sex,-0.0490865067136253,-0.0256410256410256,-0.0590390002154708,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,17,MLP,0.25,1,linear,single,10,20,9,overall,-0.1066736731476615,-0.1463087248322147,-0.0404162671780121,0.0036667902037217,0.0006263902795484,False
student_performance,L1_linear,27,RandomForest,0.25,1,linear,single,10,20,9,age,0.0033218176986447,-0.0301837270341207,0.0333929849677881,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,RandomForest,0.25,1,linear,single,10,20,9,sex,-0.0854700854700854,-0.0826923076923076,-0.1182692307692307,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,RandomForest,0.25,1,linear,single,10,20,9,overall,-0.0262743037309511,-0.0797213622291021,0.017282176028306,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,XGBoost_stub,0.25,1,linear,single,10,20,9,age,0.0878288599521658,0.0721784776902887,0.0512407539966595,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,XGBoost_stub,0.25,1,linear,single,10,20,9,sex,0.0811965811965812,0.0673076923076923,0.0721153846153846,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,XGBoost_stub,0.25,1,linear,single,10,20,9,overall,0.1455596426694692,0.0712074303405572,0.1927465723131358,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,MLP,0.25,1,linear,single,10,20,9,age,-0.0047834174860483,-0.0080614923134608,-0.0040307461567304,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,MLP,0.25,1,linear,single,10,20,9,sex,0.0042735042735043,0.0038461538461539,0.0019230769230769,0.0465007820293684,0.0004313648076185,False
student_performance,L1_linear,27,MLP,0.25,1,linear,single,10,20,9,overall,-0.0338938518129269,-0.0456656346749225,-0.0228328173374612,0.0465007820293684,0.0004313648076185,False
student_performance,L2_linear,7,RandomForest,0.25,2,linear,single,10,40,18,age,0.1998474446987032,0.0992123030757689,0.0853204372521701,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,RandomForest,0.25,2,linear,single,10,40,18,sex,0.0899170667830641,0.0198725728155339,0.0586542351257157,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,RandomForest,0.25,2,linear,single,10,40,18,overall,0.2133473462953231,0.0741228070175438,0.0608709273182957,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,XGBoost_stub,0.25,2,linear,single,10,40,18,age,0.1617086193745232,0.0365716429107276,0.1611429643125067,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,XGBoost_stub,0.25,2,linear,single,10,40,18,sex,0.1330205150589262,0.0705400485436893,0.1327059217077421,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,XGBoost_stub,0.25,2,linear,single,10,40,18,overall,0.1910141881240147,0.0741228070175438,0.0846804511278195,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,MLP,0.25,2,linear,single,10,40,18,age,0.0,0.0,0.0,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,MLP,0.25,2,linear,single,10,40,18,sex,0.0,0.0,0.0,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,7,MLP,0.25,2,linear,single,10,40,18,overall,0.0,0.0,0.0,0.4454614148030258,0.0051194854455083,False
student_performance,L2_linear,17,RandomForest,0.25,2,linear,single,10,40,18,age,-0.0890464933018124,-0.056910569105691,-0.0348655409631019,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,RandomForest,0.25,2,linear,single,10,40,18,sex,-0.0714285714285714,-0.0217948717948717,-0.0592167636285282,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,RandomForest,0.25,2,linear,single,10,40,18,overall,-0.1731476615869679,-0.0702460850111856,-0.1392897091722595,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,XGBoost_stub,0.25,2,linear,single,10,40,18,age,0.0031520882584712,-0.032520325203252,0.015791119449656,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,XGBoost_stub,0.25,2,linear,single,10,40,18,sex,0.0959718247853841,0.0807692307692307,0.0866031027795733,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,XGBoost_stub,0.25,2,linear,single,10,40,18,overall,0.0215449290593799,0.0196868008948545,-0.0228946947906679,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,MLP,0.25,2,linear,single,10,40,18,age,-0.0200945626477541,-0.008130081300813,-0.0425265791119449,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,MLP,0.25,2,linear,single,10,40,18,sex,-0.0180497468633061,-0.0115384615384616,-0.0351809954751131,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,17,MLP,0.25,2,linear,single,10,40,18,overall,-0.0562270099842354,-0.0263982102908276,-0.0846276765739852,0.2080043410171119,0.0024912013566947,False
student_performance,L2_linear,27,RandomForest,0.25,2,linear,single,10,40,18,age,0.2345203295243157,0.1681664791901012,0.2598408153526264,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,RandomForest,0.25,2,linear,single,10,40,18,sex,0.0854700854700854,0.05,0.1019230769230769,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,RandomForest,0.25,2,linear,single,10,40,18,overall,0.245664739884393,0.2012383900928792,0.2149049093321539,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,XGBoost_stub,0.25,2,linear,single,10,40,18,age,0.3493223491894764,0.369328833895763,0.2725432048266694,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,XGBoost_stub,0.25,2,linear,single,10,40,18,sex,0.0042735042735042,-0.0442307692307692,0.0932692307692307,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,XGBoost_stub,0.25,2,linear,single,10,40,18,overall,0.3418286915396742,0.3490712074303406,0.2935832227627893,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,MLP,0.25,2,linear,single,10,40,18,age,-0.0095668349720967,-0.0161229846269216,-0.0080614923134608,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,MLP,0.25,2,linear,single,10,40,18,sex,0.0085470085470085,0.0076923076923076,0.0038461538461538,0.0253253936958261,0.0062322342288448,False
student_performance,L2_linear,27,MLP,0.25,2,linear,single,10,40,18,overall,-0.0165528113504991,-0.0259287925696594,-0.0129643962848297,0.0253253936958261,0.0062322342288448,False
student_performance,L1_all_to_all,7,RandomForest,0.25,1,all_to_all,single,10,20,45,age,0.1250953470633104,0.1220930232558139,0.0967607973421926,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,RandomForest,0.25,1,all_to_all,single,10,20,45,sex,-0.0531427324312527,-0.0509708737864077,-0.089588000995768,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,RandomForest,0.25,1,all_to_all,single,10,20,45,overall,0.1770888071466106,0.1302631578947368,0.1841791979949874,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,age,0.1990846681922196,0.187171792948237,0.2364430393312613,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,sex,-0.0685290266259275,-0.0716019417475728,-0.0665702016430171,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,overall,0.1920651602732527,0.125438596491228,0.2531954887218045,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,MLP,0.25,1,all_to_all,single,10,20,45,age,0.0,0.0,0.0,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,MLP,0.25,1,all_to_all,single,10,20,45,sex,0.0,0.0,0.0,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,7,MLP,0.25,1,all_to_all,single,10,20,45,overall,0.0,0.0,0.0,0.250436172829766,0.0144839329922584,False
student_performance,L1_all_to_all,17,RandomForest,0.25,1,all_to_all,single,10,20,45,age,-0.032702915681639,0.040650406504065,-0.1527517198248905,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,RandomForest,0.25,1,all_to_all,single,10,20,45,sex,0.1703720008804754,0.1544871794871795,0.2053948502477914,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,RandomForest,0.25,1,all_to_all,single,10,20,45,overall,0.0283762480294272,0.0711409395973154,-0.0090723873441994,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,age,0.0303388494877856,0.0162601626016259,0.0423181154888471,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,sex,0.1153422848338102,0.1025641025641026,0.1353156647274294,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,overall,0.0493956910141881,0.1082774049217002,-0.0053851070629594,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,MLP,0.25,1,all_to_all,single,10,20,45,age,-0.0130023640661938,0.0,-0.0235042735042735,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,MLP,0.25,1,all_to_all,single,10,20,45,sex,0.0405018710103455,0.0641025641025641,0.0068411980176686,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,17,MLP,0.25,1,all_to_all,single,10,20,45,overall,-0.0162900683131897,0.1181208053691275,-0.1076062639821028,0.0113778675330566,0.0214501094076646,False
student_performance,L1_all_to_all,27,RandomForest,0.25,1,all_to_all,single,10,20,45,age,-0.0725484985384001,-0.0427446569178853,-0.1274329345195487,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,RandomForest,0.25,1,all_to_all,single,10,20,45,sex,0.0042735042735042,0.0192307692307692,-0.0288461538461538,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,RandomForest,0.25,1,all_to_all,single,10,20,45,overall,-0.0614818707304256,0.0483746130030959,-0.2091460268317853,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,age,-0.0787935158118523,-0.0967379077615298,-0.0180659235777345,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,sex,0.0128205128205127,-0.0288461538461538,0.1394230769230769,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,XGBoost_stub,0.25,1,all_to_all,single,10,20,45,overall,-0.0530740935365212,-0.0901702786377708,0.0215815273477812,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,MLP,0.25,1,all_to_all,single,10,20,45,age,0.014350252458145,-0.0234345706786651,0.0791918055697583,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,MLP,0.25,1,all_to_all,single,10,20,45,sex,-0.0341880341880341,-0.0173076923076923,-0.085576923076923,0.1026885898977662,0.013794370753134,False
student_performance,L1_all_to_all,27,MLP,0.25,1,all_to_all,single,10,20,45,overall,-0.0007882291119285,0.0193498452012383,-0.0379441250184284,0.1026885898977662,0.013794370753134,False
student_performance,L2_all_to_all,7,RandomForest,0.25,2,all_to_all,single,10,40,90,age,0.2753623188405796,0.2550637659414853,0.3775318829707427,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,RandomForest,0.25,2,all_to_all,single,10,40,90,sex,-0.0057835006547359,0.0242718446601941,-0.051966641772467,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,RandomForest,0.25,2,all_to_all,single,10,40,90,overall,0.2879663688912244,0.2728070175438596,0.3506892230576441,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,age,0.0305110602593439,-0.0136909227306826,0.1002973957775158,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,sex,0.1031209079004801,0.1372876213592233,0.0199258619616629,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,overall,0.082764056752496,0.0552631578947368,0.0990601503759398,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,MLP,0.25,2,all_to_all,single,10,40,90,age,0.0,0.0,0.0,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,MLP,0.25,2,all_to_all,single,10,40,90,sex,0.0,0.0,0.0,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,7,MLP,0.25,2,all_to_all,single,10,40,90,overall,0.0,0.0,0.0,0.1913796340226599,0.0371428728381695,False
student_performance,L2_all_to_all,17,RandomForest,0.25,2,all_to_all,single,10,40,90,age,0.0981087470449172,0.1138211382113821,0.0547738169689389,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,RandomForest,0.25,2,all_to_all,single,10,40,90,sex,0.0755007704160246,0.0974358974358974,0.0109028226675285,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,RandomForest,0.25,2,all_to_all,single,10,40,90,overall,0.1539674198633736,0.178076062639821,0.1158237456056247,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,age,0.1938534278959811,0.2113821138211382,0.1526996039191161,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,sex,0.1290997138454765,0.1275641025641025,0.1142022193492781,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,overall,0.3515501839201261,0.3642058165548097,0.3309124320869286,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,MLP,0.25,2,all_to_all,single,10,40,90,age,0.0425531914893616,0.040650406504065,0.0481029810298103,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,MLP,0.25,2,all_to_all,single,10,40,90,sex,-0.0135373101474796,-0.0044871794871794,-0.031655354449472,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,17,MLP,0.25,2,all_to_all,single,10,40,90,overall,0.0346820809248554,0.0335570469798657,0.0376118568232661,0.1125175976651672,0.0249212453684548,False
student_performance,L2_all_to_all,27,RandomForest,0.25,2,all_to_all,single,10,40,90,age,0.0593941004517672,0.0562429696287963,0.0523639090568224,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,RandomForest,0.25,2,all_to_all,single,10,40,90,sex,0.0555555555555555,0.0365384615384615,0.0951923076923077,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,RandomForest,0.25,2,all_to_all,single,10,40,90,overall,0.1347871781397793,0.1497678018575851,0.1034553295002211,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,age,0.166622375764018,0.1059242594675665,0.3044772812489348,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,sex,0.0256410256410256,0.0192307692307692,0.0480769230769231,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,XGBoost_stub,0.25,2,all_to_all,single,10,40,90,overall,0.1473988439306358,0.1087461300309597,0.211515922158337,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,MLP,0.25,2,all_to_all,single,10,40,90,age,-0.0309593409513685,-0.0322459692538432,-0.0282441967481337,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,MLP,0.25,2,all_to_all,single,10,40,90,sex,-0.0085470085470085,0.0153846153846153,-0.0692307692307692,0.2133963184561712,0.0494538192906539,False
student_performance,L2_all_to_all,27,MLP,0.25,2,all_to_all,single,10,40,90,overall,-0.0215449290593799,0.0135448916408668,-0.0694180303700427,0.2133963184561712,0.0494538192906539,False
student_performance,L2_re_upload,7,RandomForest,0.25,2,linear,re_upload,10,40,18,age,0.1338672768878718,0.1620405101275319,0.0810202550637659,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,RandomForest,0.25,2,linear,re_upload,10,40,18,sex,-0.1248363160192056,-0.0888956310679611,-0.22393499502116,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,RandomForest,0.25,2,linear,re_upload,10,40,18,overall,-0.0136626379400945,-0.0671052631578947,0.0140664160401002,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,age,0.0026697177726925,0.051012753188297,-0.0102079091201372,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,sex,-0.1547359231776516,-0.1471480582524271,-0.1325483881005725,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,overall,-0.0706778770362585,-0.106578947368421,0.0181390977443609,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,MLP,0.25,2,linear,re_upload,10,40,18,age,0.0,0.0,0.0,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,MLP,0.25,2,linear,re_upload,10,40,18,sex,0.0,0.0,0.0,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,7,MLP,0.25,2,linear,re_upload,10,40,18,overall,0.0,0.0,0.0,0.5252282166096971,0.0092792659455222,False
student_performance,L2_re_upload,17,RandomForest,0.25,2,linear,re_upload,10,40,18,age,0.0527974783293931,0.016260162601626,0.0380446112153429,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,RandomForest,0.25,2,linear,re_upload,10,40,18,sex,0.076601364736958,0.0326923076923076,0.0898755656108597,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,RandomForest,0.25,2,linear,re_upload,10,40,18,overall,0.1473988439306358,0.0778523489932886,0.1252356983061681,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,age,-0.016154452324665,-0.065040650406504,0.0358557431728163,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,sex,0.0160686770856262,-0.0314102564102564,0.08723604826546,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,overall,0.0987913820283762,-0.003579418344519,0.1559483860658357,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,MLP,0.25,2,linear,re_upload,10,40,18,age,-0.0996847911741528,-0.0487804878048779,-0.0927663122785073,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,MLP,0.25,2,linear,re_upload,10,40,18,sex,-0.1020250935505172,-0.0974358974358974,-0.0214070243482008,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,17,MLP,0.25,2,linear,re_upload,10,40,18,overall,-0.1647398843930635,-0.1046979865771812,-0.1178251837647811,0.0340663499639926,0.0018968221488626,False
student_performance,L2_re_upload,27,RandomForest,0.25,2,linear,re_upload,10,40,18,age,-0.2544512357161839,-0.2810273715785526,-0.1374833827589733,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,RandomForest,0.25,2,linear,re_upload,10,40,18,sex,-0.0213675213675214,0.0038461538461538,-0.0365384615384615,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,RandomForest,0.25,2,linear,re_upload,10,40,18,overall,-0.2417235943247504,-0.2519349845201238,-0.1688246351172047,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,age,-0.1226415094339622,-0.1623547056617923,0.0339741623206189,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,sex,0.0341880341880341,0.0826923076923077,-0.035576923076923,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,XGBoost_stub,0.25,2,linear,re_upload,10,40,18,overall,-0.1161324224908039,-0.1667956656346749,0.0213640719445673,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,MLP,0.25,2,linear,re_upload,10,40,18,age,0.0,0.0,0.0,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,MLP,0.25,2,linear,re_upload,10,40,18,sex,0.0,0.0,0.0,0.1465983536901033,0.0011449512732172,False
student_performance,L2_re_upload,27,MLP,0.25,2,linear,re_upload,10,40,18,overall,0.0,0.0,0.0,0.1465983536901033,0.0011449512732172,False
student_performance,L2_all_to_all_re_upload,7,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,age,0.001906941266209,-0.0048762190547637,0.0332761761869038,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0698384984722828,0.0919296116504854,0.0331442930047298,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,RandomForest,0.25,2,all_to_all,re_upload,10,40,90,overall,0.0617446137677351,0.0828947368421053,0.0652568922305765,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,age,-0.026697177726926,-0.0001875468867217,-0.107236630586218,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0720209515495416,0.0327669902912621,0.1471527259148619,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,XGBoost_stub,0.25,2,all_to_all,re_upload,10,40,90,overall,-0.0275880189174986,-0.0785087719298245,-0.0154448621553884,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,MLP,0.25,2,all_to_all,re_upload,10,40,90,age,0.0,0.0,0.0,0.2447804837767014,0.1949691767153234,False
student_performance,L2_all_to_all_re_upload,7,MLP,0.25,2,all_to_all,re_upload,10,40,90,sex,0.0,0.0,0.0,0.2447804837767014,0.1949691767153234,False
