,,,,spd,spd,eod,eod,aod,aod,trace_distance_input,trace_distance_input,qsp_diff_output,qsp_diff_output
,,,,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,configuration,model,attribute,,,,,,,,,,
german_credit,L2_all_to_all,RandomForest,age,0.06405359842033313,0.08312718797939779,0.1066537879519623,0.05840653030045154,0.05323470221712276,0.08962973724912808,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,RandomForest,overall,0.07161854103343461,0.07303015729289586,0.05224053203592847,0.1051456765468553,0.0718150483905684,0.06637508266288565,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,RandomForest,sex,0.0510351013843293,0.06515974973082489,0.006683272635653599,0.12098120940380033,0.0582822140507304,0.05213256627122517,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,XGBoost_stub,age,0.05031675352744024,0.09450643882388332,0.0449660323899674,0.1291435040460727,0.04750753778813276,0.09434292094427058,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,XGBoost_stub,overall,0.039260385005065866,0.12586104006940876,0.05003255482795124,0.16110844776160343,0.03493320395283617,0.11628298517468923,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all,XGBoost_stub,sex,0.02181511844363733,0.12166229077839506,0.030292494102017897,0.16410164122500595,0.020182577959050433,0.10902165370127283,0.15927508739341514,0.07037735437693744,0.09935664027618211,0.07228515663542028
german_credit,L2_all_to_all_re_upload,MLP,age,-0.018538092527847768,0.032108918133645296,-0.0052107279693486335,0.009025245587332037,-0.0174863163656267,0.0302871883824886,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,MLP,overall,0.025455927051671698,0.04409095900726239,0.03699813258636787,0.06408264542475885,0.0253671981613158,0.043937276061066774,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,MLP,sex,0.04217476968954684,0.073048843899811,0.0546031746031746,0.09457547266725297,0.0430119698152485,0.07449891705362933,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,RandomForest,age,0.07262683736619922,0.06779970699006309,0.07710808461315556,0.09915916190677318,0.0806243721220056,0.07183716762832033,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,RandomForest,overall,0.05249493414387026,0.03883488621382608,0.03512481172327717,0.0726424651337687,0.06413284024771133,0.02919616521315051,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,RandomForest,sex,0.036421030381965,0.05101479800647073,0.0270617169426693,0.07239819453107839,0.0424993495036216,0.05418254950965629,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
german_credit,L2_all_to_all_re_upload,XGBoost_stub,age,0.16326442042066938,0.11385394135275981,0.1502952445345954,0.11896078293860544,0.17671476427561617,0.12201606111688401,0.17723164578766162,0.11565540130347912,0.15332180217083077,0.10557354006433298
