dataset,configuration,seed,batch_frac,n_layers,entangle,encoding_strategy,n_qubits,n_params,cnot_count,gate_group,svqx_value,svqx_concentration,entanglement_score,qsalto_a1_estimate
heart_disease,L2_re_upload,27,0.25,2,linear,re_upload,10,40,18,qubit_5_rot,-0.0056186868686868,0.5116136919303453,0.4470262635753899,-0.0204200744628906
heart_disease,L2_re_upload,27,0.25,2,linear,re_upload,10,40,18,qubit_6_rot,0.0446127946127946,0.5116136919303453,0.4470262635753899,-0.0204200744628906
heart_disease,L2_re_upload,27,0.25,2,linear,re_upload,10,40,18,qubit_7_rot,0.0267225829725829,0.5116136919303453,0.4470262635753899,-0.0204200744628906
heart_disease,L2_re_upload,27,0.25,2,linear,re_upload,10,40,18,qubit_8_rot,0.0442821067821067,0.5116136919303453,0.4470262635753899,-0.0204200744628906
heart_disease,L2_re_upload,27,0.25,2,linear,re_upload,10,40,18,qubit_9_rot,0.0020863395863395,0.5116136919303453,0.4470262635753899,-0.0204200744628906
heart_disease,L2_re_upload,27,0.25,2,linear,re_upload,10,40,18,entangling_CNOT,-0.2189123376623382,0.5116136919303453,0.4470262635753899,-0.0204200744628906
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_0_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_1_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_2_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_3_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_4_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_5_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_6_rot,0.0,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_7_rot,0.1488095238095237,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_8_rot,-0.1755952380952381,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,qubit_9_rot,-0.163690476190476,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,7,0.25,2,all_to_all,re_upload,10,40,90,entangling_CNOT,-0.1845238095238095,0.2743362831854329,0.3360433421644638,-0.0228347778320312
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_0_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_1_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_2_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_3_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_4_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_5_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_6_rot,-0.0133928571428571,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_7_rot,-0.0639880952380953,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_8_rot,-0.0372023809523809,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,qubit_9_rot,0.0,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,17,0.25,2,all_to_all,re_upload,10,40,90,entangling_CNOT,-0.0639880952380953,0.3583333333313267,0.3891222851132585,-0.0217323303222656
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_0_rot,0.0,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_1_rot,0.0,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_2_rot,0.0,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_3_rot,0.0,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_4_rot,0.0,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_5_rot,0.0,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_6_rot,-0.1416666666666667,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_7_rot,-0.1000000000000004,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_8_rot,-0.1,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,qubit_9_rot,-0.1,0.4699999999994353,0.3486001627513381,-0.0225982666015625
heart_disease,L2_all_to_all_re_upload,27,0.25,2,all_to_all,re_upload,10,40,90,entangling_CNOT,-0.3916666666666662,0.4699999999994353,0.3486001627513381,-0.0225982666015625
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_0_rot,-0.0476190476190475,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_1_rot,-0.0119047619047618,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_2_rot,-2.64338815386942e-19,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_3_rot,0.0,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_4_rot,0.0,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_5_rot,-2.64338815386942e-19,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_6_rot,0.0357142857142857,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_7_rot,-0.095238095238095,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_8_rot,-0.0952380952380955,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,qubit_9_rot,0.0,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,7,0.25,1,linear,single,10,20,9,entangling_CNOT,-0.3571428571428558,0.5555555555546904,0.3941238429975748,-0.0214309692382812
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_0_rot,0.0,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_1_rot,-4.336808689942019e-19,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_2_rot,-0.0714285714285712,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_3_rot,0.0071428571428571,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_4_rot,0.019047619047619,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_5_rot,0.0119047619047619,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_6_rot,2.64338815386942e-19,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_7_rot,-0.0047619047619047,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_8_rot,-0.0523809523809529,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,qubit_9_rot,0.0,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,17,0.25,1,linear,single,10,20,9,entangling_CNOT,-0.3380952380952365,0.6698113207533885,0.3634667237965265,-0.0222930908203125
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_0_rot,0.0,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_1_rot,-0.0115384615384614,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_2_rot,0.0,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_3_rot,-5.286776307738839e-19,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_4_rot,-5.286776307738839e-19,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_5_rot,-0.1076923076923075,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_6_rot,-0.0205128205128205,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_7_rot,5.204170427930421e-18,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_8_rot,-0.3038461538461531,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,qubit_9_rot,0.0,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L1_linear,27,0.25,1,linear,single,10,20,9,entangling_CNOT,-0.0948717948717949,0.5642857142846659,0.3750191052490816,-0.0219383239746093
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_0_rot,-0.0416975881261596,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_1_rot,0.0446969696969696,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_2_rot,0.0575937950937951,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_3_rot,0.0339259946402803,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_4_rot,-0.0334209441352298,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_5_rot,-0.0031204906204906,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_6_rot,-0.0439084724799012,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_7_rot,0.0234951556380127,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_8_rot,-0.1390615337043917,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,qubit_9_rot,-0.0401102865388579,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,7,0.25,2,linear,single,10,40,18,entangling_CNOT,-0.2869640280354574,0.3836441804860486,0.427584772110267,-0.0209579467773437
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_0_rot,0.0151077097505668,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_1_rot,0.0278061224489795,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_2_rot,-0.2696428571428576,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_3_rot,-0.0847222222222222,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_4_rot,0.0831349206349206,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_5_rot,-0.0688492063492063,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_6_rot,0.0270408163265306,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_7_rot,0.0213435374149659,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_8_rot,-0.1099206349206362,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,qubit_9_rot,0.0003684807256235,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,17,0.25,2,linear,single,10,40,18,entangling_CNOT,-0.28452380952381,0.2866853258693631,0.3538030022813272,-0.0222282409667968
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_0_rot,-0.0136752136752136,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_1_rot,-0.0138125763125763,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_2_rot,-6.0715321659188256e-18,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_3_rot,0.0150641025641025,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_4_rot,0.0210775335775335,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_5_rot,0.0890873015873016,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_6_rot,-0.0028998778998779,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_7_rot,-0.0067002442002442,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_8_rot,-0.1731379731379721,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,qubit_9_rot,0.0014041514041514,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L2_linear,27,0.25,2,linear,single,10,40,18,entangling_CNOT,-0.0317918192918194,0.469653059533377,0.4670064130479886,-0.0203323364257812
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_0_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_1_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_2_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_3_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_4_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_5_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_6_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_7_rot,-0.3333333333333334,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_8_rot,-0.047619047619048,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,qubit_9_rot,0.0,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,7,0.25,1,all_to_all,single,10,20,45,entangling_CNOT,-0.3333333333333334,0.4666666666660131,0.2921820866316634,-0.0236625671386718
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_0_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_1_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_2_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_3_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_4_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_5_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_6_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_7_rot,-0.0952380952380949,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_8_rot,-0.0952380952380962,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,qubit_9_rot,0.0,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,17,0.25,1,all_to_all,single,10,20,45,entangling_CNOT,-0.0952380952380949,0.3333333333321696,0.2596214415784572,-0.0243492126464843
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_0_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_1_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_2_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_3_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_4_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_5_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_6_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_7_rot,-0.0576923076923077,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_8_rot,-0.3461538461538441,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,qubit_9_rot,0.0,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L1_all_to_all,27,0.25,1,all_to_all,single,10,20,45,entangling_CNOT,-0.0576923076923077,0.7499999999983737,0.3167093800199145,-0.0229988098144531
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_0_rot,0.0,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_1_rot,0.0,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_2_rot,0.0,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_3_rot,0.0,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_4_rot,0.0,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_5_rot,0.0,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_6_rot,-0.0345238095238095,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_7_rot,0.1023809523809523,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_8_rot,-0.1952380952380966,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,qubit_9_rot,0.0011904761904762,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,7,0.25,2,all_to_all,single,10,40,90,entangling_CNOT,-0.1595238095238097,0.3961352656996809,0.3745124008560309,-0.0220260620117187
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_0_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_1_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_2_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_3_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_4_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_5_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_6_rot,0.0178571428571428,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_7_rot,0.0178571428571428,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_8_rot,-0.1250000000000017,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,qubit_9_rot,0.0,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,17,0.25,2,all_to_all,single,10,40,90,entangling_CNOT,0.0178571428571428,0.6999999999960829,0.3222333927776224,-0.022918701171875
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_0_rot,0.0,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_1_rot,0.0,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_2_rot,0.0,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_3_rot,0.0,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_4_rot,0.0,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_5_rot,0.0,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_6_rot,-0.0064102564102564,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_7_rot,-0.048076923076923,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_8_rot,-0.3429487179487165,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,qubit_9_rot,-0.1057692307692307,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_all_to_all,27,0.25,2,all_to_all,single,10,40,90,entangling_CNOT,-0.0352564102564102,0.6369047619035783,0.3921815266744655,-0.0215797424316406
student_performance,L2_re_upload,7,0.25,2,linear,re_upload,10,40,18,qubit_0_rot,0.0349747474747474,0.7292719445990873,0.4084006843971598,-0.0214729309082031
student_performance,L2_re_upload,7,0.25,2,linear,re_upload,10,40,18,qubit_1_rot,0.0017831374974232,0.7292719445990873,0.4084006843971598,-0.0214729309082031
student_performance,L2_re_upload,7,0.25,2,linear,re_upload,10,40,18,qubit_2_rot,-0.0171511028653885,0.7292719445990873,0.4084006843971598,-0.0214729309082031
